appId,title,genre,tag,score,installs,total_domains,scanned_domains,any_tls13,any_tls12,pqc_capable,pqc_domains,pqc_groups
com.google.android.apps.walletnfcrel,Google Wallet,Finance,finance,4.291328,1000000000,2,2,True,False,True,pay.google.com;policies.google.com,X25519MLKEM768
com.strava,"Strava: Run, Bike, Hike",Health & Fitness,health_fitness,4.481104,50000000,2,2,True,False,True,strava.com;support.strava.com,X25519MLKEM768
com.myfitnesspal.android,MyFitnessPal: Food & Fitness,Health & Fitness,health_fitness,4.452881,100000000,1,1,True,False,True,myfitnesspal.com,X25519MLKEM768
com.alltrails.alltrails,"AllTrails: Hike, Bike & Run",Health & Fitness,health_fitness,4.643866,10000000,1,1,True,False,True,alltrails.com,X25519MLKEM768
org.iggymedia.periodtracker,Flo Period & Pregnancy Tracker,Health & Fitness,health_fitness,4.6678987,100000000,1,1,True,False,True,flo.health,X25519MLKEM768
com.google.android.apps.fitness,Google Fit: Activity Tracking,Health & Fitness,health_fitness,3.4538653,100000000,2,2,True,False,True,google.com,X25519MLKEM768
com.hevy,Hevy - Gym Log Workout Tracker,Health & Fitness,health_fitness,4.922353,1000000,5,5,True,False,True,facebook.com;hevyapp.com;instagram.com;iubenda.com;twitter.com,X25519MLKEM768
com.fourtechnologies.mynetdiary.ad,Calorie Counter - MyNetDiary,Health & Fitness,health_fitness,4.778364,5000000,1,1,True,False,False,,x25519
com.cronometer.android.gold,Calorie Counter by Cronometer,Health & Fitness,health_fitness,4.4946237,1000000,1,1,True,False,False,,x25519
com.calm.android,"Calm - Sleep, Meditate, Relax",Health & Fitness,health_fitness,4.309406,50000000,1,1,True,False,True,calm.com,X25519MLKEM768
com.fitbit.FitbitMobile,Fitbit,Health & Fitness,health_fitness,3.8591838,100000000,1,1,True,False,False,,
com.walkfit.weightloss.steptracker.pedometer,Weight Loss Walking: WalkFit,Health & Fitness,health_fitness,4.6167665,10000000,4,4,True,False,True,contact-us.welltech.com;legal.walkfit.pro;legal.walkfit.welltech.com,X25519MLKEM768
com.resmed.myair,myAir™ by Resmed,Medical,medical,3.990099,1000000,2,2,True,False,True,myair.resmed.com,X25519MLKEM768
com.popularapp.periodcalendar,Period Calendar Period Tracker,Health & Fitness,health_fitness,4.879837,100000000,1,1,False,True,False,,
com.everfit,Everfit,Health & Fitness,health_fitness,4.52,100000,1,1,False,True,False,,
com.fitbod.fitbod,Fitbod: Workout & Gym Planner,Health & Fitness,health_fitness,4.66,1000000,1,1,True,False,True,fitbod.me,X25519MLKEM768
com.northcube.sleepcycle,Sleep Cycle: Sleep Tracker,Health & Fitness,health_fitness,4.2894735,10000000,2,2,True,False,True,sleepcycle.com;support.sleepcycle.com,X25519MLKEM768
com.nike.plusgps,Nike Run Club - Running Coach,Health & Fitness,health_fitness,4.2854033,50000000,1,1,True,False,True,nike.com,X25519MLKEM768
de.komoot.android,"komoot - hike, bike & run",Health & Fitness,health_fitness,4.46,10000000,1,1,True,False,True,komoot.com,X25519MLKEM768
com.lyfta,Lyfta: Gym Log Workout Tracker,Health & Fitness,health_fitness,4.78,1000000,1,1,True,False,True,lyfta.app,X25519MLKEM768
com.runtastic.android,adidas Running: Run Tracker,Health & Fitness,health_fitness,4.60989,50000000,2,2,True,False,False,,x25519
com.hrd.iam,I am - Daily affirmations,Health & Fitness,health_fitness,4.7697163,5000000,2,2,True,False,False,,x25519
com.endel.endel,"Endel: Focus, Relax & Sleep",Health & Fitness,health_fitness,4.35,1000000,2,2,True,False,True,endel.io;endel.zendesk.com,X25519MLKEM768
com.inbody2014.inbody,InBody,Health & Fitness,health_fitness,3.2340426,5000000,2,2,True,False,False,,
com.fiton.android,FitOn Workouts & Fitness Plans,Health & Fitness,health_fitness,4.435185,5000000,2,2,False,True,True,app.fitonapp.com,X25519MLKEM768
je.fit,JEFIT Gym Workout Tracker,Health & Fitness,health_fitness,4.3229165,5000000,1,1,False,True,False,,
io.privado.android,PrivadoVPN - VPN App & Proxy,Tools,vpn,3.6101694,1000000,1,1,True,False,True,privadovpn.com,X25519MLKEM768
com.hrd.motivation,Motivation - Daily quotes,Health & Fitness,health_fitness,4.821429,5000000,2,2,True,False,False,,x25519
com.myzone.myzoneble,Myzone,Health & Fitness,health_fitness,4.319672,500000,2,2,True,True,True,myzone.org,X25519MLKEM768
homeworkout.fitness.app,Workout Planner Gym Log・Fit AI,Health & Fitness,health_fitness,4.56,1000000,1,1,True,False,False,,
com.c25k,C25K® Couch to 5K: Run Trainer,Health & Fitness,health_fitness,4.7397957,5000000,2,2,True,False,False,,
com.ins.smarthomemini,INS LifeGuardian,Medical,medical,4.5882354,1000,2,2,True,False,False,,
com.ridewithgps.mobile,Ride with GPS: Bike Navigation,Health & Fitness,health_fitness,4.49,1000000,1,1,True,False,False,,
com.urbandroid.lux,Twilight: Blue light filter,Health & Fitness,health_fitness,4.649254,10000000,4,4,True,False,True,en.wikipedia.org;sites.google.com,X25519MLKEM768
com.onepeloton.callisto,Peloton - Fitness & Workouts,Health & Fitness,health_fitness,3.9896908,1000000,1,1,True,False,True,onepeloton.com,X25519MLKEM768
com.welltory.client.android,Welltory: Heart Rate Monitor,Health & Fitness,health_fitness,4.47,1000000,1,1,False,False,False,,
com.schwab.mobile,Schwab Mobile,Finance,finance,4.7777777,1000000,4,4,True,True,True,google.com;theocc.com,X25519MLKEM768
com.mdev.intervaltimer,"Interval Timer: Workout, HIIT",Health & Fitness,health_fitness,4.8727274,100000,2,2,True,False,True,docs.google.com;instagram.com,X25519MLKEM768
com.sillens.shapeupclub,Lifesum: AI Calorie Counter,Health & Fitness,health_fitness,4.2672954,10000000,1,1,True,False,True,lifesum.com,X25519MLKEM768
com.zumba.consumerapp,Zumba - Dance Fitness Workout,Health & Fitness,health_fitness,4.8152175,500000,1,1,True,False,True,zumba.com,X25519MLKEM768
nz.co.kiwibank.mobile,Kiwibank Mobile Banking,Finance,finance,4.054348,1000000,1,1,True,False,False,,x25519
com.centr.app,Centr: Personal Fitness App,Health & Fitness,health_fitness,4.4419355,1000000,1,1,True,False,False,,
com.duolaning.proteintracker,Protein Tracker - DailyProtein,Health & Fitness,health_fitness,4.6666665,100000,1,1,True,False,False,,
com.aligntech.myinvisalign.apac,My Invisalign,Medical,medical,4.12,50000,2,2,False,True,False,,
se.perigee.android.seven,Seven - 7 Minute Workout,Health & Fitness,health_fitness,4.71,10000000,1,1,False,True,False,,
com.lmt.sleeppatientapp,prisma APP,Medical,medical,3.4444444,100000,2,2,True,False,False,,
com.google.android.apps.walletnfcrel,Google Wallet,Finance,finance,4.291328,1000000000,2,2,True,False,True,pay.google.com;policies.google.com,X25519MLKEM768
com.commbank.netbank,CommBank,Finance,finance,3.7898817,10000000,1,1,False,True,False,,
au.com.hotdoc.android.hotdoc,HotDoc,Medical,medical,4.5842366,1000000,1,1,True,False,False,,x25519
com.paypal.android.p2pmobile,"PayPal - Pay, Send, Save",Finance,finance,4.110885,100000000,1,1,True,False,False,,
com.transferwise.android,Wise: International Transfers,Finance,finance,4.8063035,10000000,1,1,False,False,False,,
com.technore.xrptunnelplus,X-rp Tunnel Plus,Tools,vpn,4.207921,100000,2,2,True,False,True,aliavpn.xyz;aztunnel.blogspot.com,X25519MLKEM768
org.westpac.bank,Westpac,Finance,finance,3.293181,5000000,1,1,False,False,False,,
com.anz.lotus,ANZ Plus,Finance,finance,4.7270865,1000000,1,1,True,False,False,,
com.anz.android.gomoney,ANZ Australia,Finance,finance,4.31766,1000000,2,2,True,False,False,,
com.nordvpn.android,NordVPN – fast VPN for privacy,Tools,vpn,4.5810184,100000000,2,2,True,False,True,my.nordaccount.com;nordvpn.com,X25519MLKEM768
au.com.nab.mobile,NAB Mobile Banking,Finance,finance,4.5764084,1000000,1,1,True,False,False,,
io.yuka.android,Yuka - Food & Cosmetic Scanner,Health & Fitness,health_fitness,4.6686745,10000000,3,3,True,False,False,,
com.revolut.revolut,"Revolut: Spend, send and save",Finance,finance,4.6092105,50000000,1,1,True,False,True,revolut.com,X25519MLKEM768
au.gov.ato.ATOTax,Australian Taxation Office,Finance,finance,3.2472324,1000000,1,1,True,False,False,,x25519
au.com.macquarie.banking,Macquarie Mobile Banking,Finance,finance,3.17,500000,2,2,False,True,False,,
ch.protonvpn.android,VPN Proton: Fast & Secure VPN,Tools,vpn,4.588889,50000000,2,2,True,False,False,,
com.brave.browser,"Brave Private Web Browser, VPN",Communication,vpn,4.742949,100000000,1,1,True,False,True,brave.com,X25519MLKEM768
com.symantec.mobilesecurity,Norton360 Antivirus & Security,Tools,vpn,4.580636,50000000,2,2,True,False,False,,
com.australiansuper.android.australiansuper,AustralianSuper,Finance,finance,2.939394,500000,1,1,True,False,False,,x25519
com.remitly.androidapp,Remitly: Send Money & Transfer,Finance,finance,4.8070216,10000000,1,1,True,False,True,remitly.com,X25519MLKEM768
com.strava,"Strava: Run, Bike, Hike",Health & Fitness,health_fitness,4.481104,50000000,2,2,True,False,True,strava.com;support.strava.com,X25519MLKEM768
com.fundo.finv,Fundo Loans,Finance,finance,4.857143,1000,1,1,True,False,False,,x25519
com.physitrack.physiapp,PhysiApp®,Health & Fitness,health_fitness,4.7139688,1000000,2,2,True,False,True,physiapp.com;physitrack.com,X25519MLKEM768
com.trm.tunnel,TRM TUNNEL,Tools,vpn,4.33,1000000,2,2,True,False,True,trmprivacy.blogspot.com;trmtunnel.blogspot.com,X25519MLKEM768
com.brave.browser,"Brave Private Web Browser, VPN",Communication,vpn,4.742949,100000000,1,1,True,False,True,brave.com,X25519MLKEM768
com.psiphon3.subscription,Psiphon VPN: Freedom Online,Communication,vpn,4.6068377,100000000,1,1,False,True,False,,
com.opera.browser,Opera browser with AI,Communication,vpn,4.6871796,100000000,1,1,True,False,False,,x25519
com.hsv.freeadblockerbrowser,Free Adblocker Browser:Adblock,Communication,vpn,4.6724834,10000000,1,1,True,False,True,freeadblockerbrowser.com,X25519MLKEM768
com.soft.tunnel,Soft Tunnel VPN,Communication,vpn,3.4,100000,1,1,True,False,True,privacypolicies.com,X25519MLKEM768
free.key.vpn,KEY VPN- v2 VPN,Communication,vpn,4.8,500000,2,2,True,False,True,sites.google.com,X25519MLKEM768
com.avast.android.vpn,Avast SecureLine VPN & Privacy,Communication,vpn,4.35461,10000000,1,1,True,False,False,,
com.technore.atnetvpn,AT NET VPN,Communication,vpn,4.1190476,100000,2,2,True,False,True,atnetvpn.blogspot.com;termsfeed.com,X25519MLKEM768
org.torproject.android,Orbot: Tor for Android,Communication,vpn,4.06,10000000,4,4,True,False,False,,x25519
app.vava.vpn,Vava VPN,Communication,vpn,4.2619047,5000000,2,2,True,False,True,vavavpn.net,X25519MLKEM768
com.google.android.apps.walletnfcrel,Google Wallet,Finance,finance,4.291328,1000000000,2,2,True,False,True,pay.google.com;policies.google.com,X25519MLKEM768
com.commbank.netbank,CommBank,Finance,finance,3.7898817,10000000,1,1,False,True,False,,
com.paypal.android.p2pmobile,"PayPal - Pay, Send, Save",Finance,finance,4.110885,100000000,1,1,True,False,False,,
com.transferwise.android,Wise: International Transfers,Finance,finance,4.8063035,10000000,1,1,False,False,False,,
org.westpac.bank,Westpac,Finance,finance,3.2930613,5000000,1,1,False,False,False,,
com.anz.lotus,ANZ Plus,Finance,finance,4.7272263,1000000,1,1,True,False,False,,
com.anz.android.gomoney,ANZ Australia,Finance,finance,4.31766,1000000,2,2,True,False,False,,
au.com.nab.mobile,NAB Mobile Banking,Finance,finance,4.5764084,1000000,1,1,True,False,False,,
com.revolut.revolut,"Revolut: Spend, send and save",Finance,finance,4.6092105,50000000,1,1,True,False,True,revolut.com,X25519MLKEM768
au.gov.ato.ATOTax,Australian Taxation Office,Finance,finance,3.2472324,1000000,1,1,True,False,False,,x25519
au.com.macquarie.banking,Macquarie Mobile Banking,Finance,finance,3.17,500000,2,2,False,True,False,,
com.australiansuper.android.australiansuper,AustralianSuper,Finance,finance,2.939394,500000,1,1,True,False,False,,x25519
com.remitly.androidapp,Remitly: Send Money & Transfer,Finance,finance,4.8070216,10000000,1,1,True,False,True,remitly.com,X25519MLKEM768
com.fundo.finv,Fundo Loans,Finance,finance,4.857143,1000,1,1,True,False,False,,x25519
au.com.spaceship.app.production,Spaceship: Investing App,Finance,finance,4.6569767,100000,2,2,True,False,False,,
com.driversnote.driversnote,Mileage Tracker by Driversnote,Finance,finance,4.734266,1000000,1,1,True,False,False,,
au.com.up.money,Up — Easy Money,Finance,finance,4.6881404,1000000,1,1,True,False,False,,
co.zip,"Zip - Shop Now, Pay Later",Finance,finance,4.529656,1000000,1,1,True,False,True,zip.co,X25519MLKEM768
com.moomoo.trade,moomoo: Investing & Trading,Finance,finance,4.664835,1000000,1,1,True,False,False,,
com.taptapsend,Taptap Send: Money Transfer,Finance,finance,4.7156396,10000000,1,1,True,False,True,taptapsend.com,X25519MLKEM768
rest.com.rest,Rest Super,Finance,finance,3.2483222,500000,1,1,True,False,True,rest.com.au,X25519MLKEM768
au.com.aami.marketplace,AAMI App,Finance,finance,4.6350365,100000,1,1,True,False,False,,
com.westernunion.moneytransferr3app.au,Western Union Money Transfers,Finance,finance,4.502024,500000,1,1,True,False,False,,x25519
au.com.cheq,Beforepay: Borrow up to 3000,Finance,finance,4.494868,500000,1,1,False,True,False,,
org.stgeorge.bank,St.George Mobile Banking,Finance,finance,3.0729814,1000000,1,1,True,False,True,stgeorge.com.au,X25519MLKEM768
com.eg.android.AlipayGphone,Alipay,Finance,finance,3.1,10000000,2,2,True,False,False,,
com.coinspot.app,CoinSpot - Buy & Sell Bitcoin,Finance,finance,4.7034044,500000,1,1,True,False,True,coinspot.com.au,X25519MLKEM768
com.latitudefinancial.latitudeapp,Latitude,Finance,finance,4.383204,1000000,1,1,True,False,False,,
au.com.bank86400,Ubank Money App,Finance,finance,4.525741,1000000,2,2,True,True,True,86400.com.au,X25519MLKEM768
com.flarehr.payandbenefits,Flare,Finance,finance,3.1363637,100000,2,2,True,False,True,flarebenefits.zendesk.com;flarehr.com,X25519MLKEM768
au.com.betashares.direct,Betashares Direct | Investing,Finance,finance,4.74,10000,2,2,True,False,True,bd.betashares.com.au;betashares.com.au,X25519MLKEM768
com.acornsau.android,Raiz,Finance,finance,4.479723,500000,1,1,False,False,False,,
com.binance.dev,Binance: Buy Bitcoin & Crypto,Finance,finance,4.462316,100000000,1,1,True,False,False,,x25519
com.cmcmarkets.android.cfd,CMC: Trading App,Finance,finance,3.11,1000000,1,1,True,False,False,,
au.com.commsec.android.CommSec,CommSec,Finance,finance,3.3411214,1000000,2,2,True,True,True,commsec.com.au,X25519MLKEM768
io.gmt.app.twa,GoMining - Coin Mining App,Finance,finance,4.49,1000000,2,2,False,True,False,,
com.mercer.superapp,Mercer Super (Member App),Finance,finance,3.3333333,5000,1,1,True,False,False,,x25519
com.Splitwise.SplitwiseMobile,Splitwise,Finance,finance,4.346667,10000000,2,2,True,False,True,secure.splitwise.com;splitwise.com,X25519MLKEM768
au.com.mypaynow,MyPayNow,Finance,finance,4.6881385,500000,1,1,True,False,False,,
com.wagepay,"Wagepay: Access up to 3,000",Finance,finance,4.5879827,100000,1,1,False,False,False,,
au.com.suncorp.marketplace,Suncorp Bank App,Finance,finance,4.3185186,500000,1,1,True,False,False,,
au.com.amp.bank.prod,AMP Bank GO,Finance,finance,4.48,10000,1,1,True,False,False,,
com.americanexpress.android.acctsvcs.au,Amex Australia,Finance,finance,4.4578166,500000,1,1,True,False,False,,
com.cmcmarketsstockbroking.android,CMC Invest,Finance,finance,4.4055943,100000,1,1,True,False,False,,
com.stake.stake,Stake – Invest & Build Wealth,Finance,finance,4.726944,100000,1,1,True,False,False,,
au.com.ogilvy.hostplus,Hostplus,Finance,finance,4.791328,100000,1,1,True,False,False,,
com.worldremit.android,WorldRemit: Money Transfer App,Finance,finance,4.7715535,5000000,1,1,False,False,False,,
com.kraken.invest.app,Kraken - Buy Bitcoin & Crypto,Finance,finance,4.14,5000000,2,2,True,False,True,kraken.com,X25519MLKEM768
com.coinbase.android,"Coinbase: Buy BTC, ETH, SOL",Finance,finance,4.3052487,50000000,1,1,True,False,True,coinbase.com,X25519MLKEM768
com.sunsuper.prod,Australian Retirement Trust,Finance,finance,4.3565536,100000,2,2,True,False,True,art.com.au,X25519MLKEM768
com.wemoneymobile,WeMoney: Pay off debt faster,Finance,finance,4.603239,100000,2,2,True,False,True,emoney.com.au;offers.wemoney.com.au,X25519MLKEM768
com.wallet.crypto.trustapp,Trust: Crypto & Bitcoin Wallet,Finance,finance,4.5009727,50000000,1,1,True,False,True,trustwallet.com,X25519MLKEM768
com.clearscore.mobile,ClearScore - Credit Score,Finance,finance,4.365854,5000000,1,1,True,False,True,clearscore.com,X25519MLKEM768
au.com.maxxia.mymaxxia,My Maxxia,Finance,finance,4.366337,10000,1,1,True,False,True,maxxia.com.au,X25519MLKEM768
com.wagetap,Wagetap: Instant Cash Advance,Finance,finance,4.761809,100000,1,1,True,False,False,,x25519
co.mona.android,"Crypto.com: Buy BTC, ETH & CRO",Finance,finance,4.5291667,10000000,1,1,True,False,True,crypto.com,X25519MLKEM768
com.bybit.app,Bybit: Buy Bitcoin & Crypto,Finance,finance,4.5577397,10000000,8,8,True,True,True,facebook.com;instagram.com;twitter.com,x25519;X25519MLKEM768
com.iaglimited.mobile.android.dicustomerapp.nrma,NRMA Insurance,Finance,finance,4.184049,100000,1,1,True,False,False,,x25519
com.tradingview.tradingviewapp,TradingView: Track All Markets,Finance,finance,4.735849,10000000,1,1,True,False,True,tradingview.com,X25519MLKEM768
com.thelawstore.livesign,livesign - doc signing & VOI,Finance,finance,4.96,50000,1,1,True,False,True,live-sign.com,X25519MLKEM768
au.com.aussie.app,Aussie,Finance,finance,3.709091,50000,1,1,False,True,False,,
com.ria.moneytransfer,Ria Money Transfer: Send Money,Finance,finance,4.756806,5000000,1,1,True,False,False,,
com.Plus500,Plus500 Trading,Finance,finance,4.40399,10000000,1,1,True,False,True,plus500.com,X25519MLKEM768
au.com.fss,Aware Super,Finance,finance,4.5277777,100000,1,1,True,False,False,,x25519
com.xe.currency,Xe Money Transfer & Converter,Finance,finance,4.7736626,10000000,1,1,True,False,True,xe.com,X25519MLKEM768
com.kttipay,KttiPay,Finance,finance,4.1944447,10000,1,1,True,False,True,kttipay.com,X25519MLKEM768
com.etoro.openbook,eToro: Trade. Invest. Connect.,Finance,finance,3.9468439,10000000,1,1,True,False,False,,
au.com.hsbc.hsbcaustralia,HSBC Australia,Finance,finance,4.473577,100000,1,1,True,False,False,,x25519
au.com.boq.mobilebanking,myBOQ,Finance,finance,4.593909,100000,1,1,False,True,False,,
com.mitrade.mobile,Mitrade - Trade Global Markets,Finance,finance,4.39,1000000,1,1,True,False,True,mitrade.com,X25519MLKEM768
app.phantom,Phantom,Finance,finance,4.6310678,10000000,2,2,True,False,True,phantom.app;phantom.com,X25519MLKEM768
org.dayup.stocks.au,Webull: Invest. Trade.,Finance,finance,4.5841584,50000,3,3,False,False,False,,
au.com.suncorp.insurance,Suncorp Insurance App,Finance,finance,4.63,100000,1,1,True,False,False,,
au.com.swyftx,"Swyftx: Buy Bitcoin, ETH & SOL",Finance,finance,3.8846154,100000,1,1,True,False,True,swyftx.com,X25519MLKEM768
au.com.cua.mb,Great Southern Bank Australia,Finance,finance,3.354717,100000,1,1,True,False,True,greatsouthernbank.com.au,X25519MLKEM768
com.fusionmedia.investing,Investing.com: Stock Market,Finance,finance,4.5276966,50000000,1,1,True,False,True,investing.com,X25519MLKEM768
com.mgi.moneygram,MoneyGram® : Send Money Online,Finance,finance,4.618128,5000000,1,1,True,False,True,moneygram.com,X25519MLKEM768
io.metamask,MetaMask - Crypto Wallet,Finance,finance,4.5617976,10000000,2,2,True,False,True,legal.consensys.io;support.metamask.io,X25519MLKEM768
com.moonpay,MoonPay: Buy Crypto & Bitcoin,Finance,finance,4.57,1000000,2,2,True,False,True,moonpay.com;support.moonpay.com,X25519MLKEM768
app.hesta.com.au,HESTA,Finance,finance,3.3289473,50000,2,2,True,False,True,hesta.com.au;my.hesta.com.au,X25519MLKEM768
it.beem.app,Beem - Digital Wallet,Finance,finance,4.3749013,500000,1,1,False,True,False,,
com.fusion.ATMLocator,People's Choice Credit Union,Finance,finance,3.3357663,100000,1,1,False,True,False,,
com.hrb.receipttracker,ReceiptHub,Finance,finance,4.31,10000,1,1,True,False,False,,x25519
au.com.moneyme.moneyme,MONEYME,Finance,finance,3.5419848,100000,1,1,True,False,False,,
com.mbfx,MultiBank-Plus: Invest & Trade,Finance,finance,4.326087,1000000,1,1,True,False,True,multibankfx.com,X25519MLKEM768
com.equatex.mobile,EquateMobile,Finance,finance,3.0727272,500000,2,2,True,False,False,,x25519
net.metaquotes.metatrader5,"MetaTrader 5 — Forex, Stocks",Finance,finance,4.688889,10000000,1,1,True,False,False,,x25519
au.com.cfs.mobile,Colonial First State,Finance,finance,3.76,100000,1,1,True,False,False,,secp256r1
atws.app,IBKR Mobile,Finance,finance,4.4126983,1000000,2,2,False,True,False,,
com.tagpay.mwallet.bnm.click,Click by BNM,Finance,finance,4.571429,100000,1,1,False,False,False,,
com.paperkite.orbitremit,OrbitRemit Money Transfer,Finance,finance,4.4171124,100000,1,1,True,False,True,orbitremit.com,X25519MLKEM768
org.toshi,Base: formerly Coinbase Wallet,Finance,finance,4.0174417,10000000,1,1,False,False,False,,
au.com.commsec.android.CommSecPocket,CommSec Pocket,Finance,finance,3.6,100000,2,2,True,True,True,commsec.com.au,X25519MLKEM768
au.com.remserv.myremserv,My RemServ,Finance,finance,3.375,500,1,1,True,False,True,remserv.com.au,X25519MLKEM768
au.com.heykit,Kit - Pocket Money App & Card,Finance,finance,4.18,50000,1,1,True,False,False,,
au.com.tmoz.app.v2,Travel Money Oz,Finance,finance,4.58,10000,1,1,True,False,False,,x25519
au.com.mebank.mobilebanking,ME Go,Finance,finance,4.5202703,50000,2,2,True,False,False,,x25519
au.com.virginmoney.android_vma,Virgin Money Australia,Finance,finance,4.4202127,100000,1,1,False,True,False,,
com.fusion.beyondbank,Beyond Bank Australia,Finance,finance,4.780303,100000,1,1,True,False,True,beyondbank.com.au,X25519MLKEM768
com.workcover.wam,Worker Assist,Finance,finance,2.9892473,100000,2,2,False,False,False,,
com.wotransfer.pandaremit,Panda Remit,Finance,finance,4.7588234,1000000,2,2,False,True,False,,
au.com.brighte.brighte_consumer_app,Brighte,Finance,finance,4.604839,50000,1,1,True,False,False,,x25519
com.mexcpro.client,MEXC: Buy Bitcoin BTC & Crypto,Finance,finance,4.5148516,10000000,5,5,True,False,True,facebook.com;instagram.com;x.com,x25519;X25519MLKEM768
com.mtaa.membercentre.app,CareSuper,Finance,finance,4.509259,50000,1,1,True,False,True,caresuper.com.au,X25519MLKEM768
org.banksa.bank,BankSA Mobile Banking,Finance,finance,3.4099379,100000,1,1,True,False,True,banksa.com.au,X25519MLKEM768
com.bitcoin.mwallet,"Bitcoin.com Wallet: Buy, Sell",Finance,finance,4.5507245,10000000,2,2,True,True,False,,x25519
pk.com.telenor.phoenix,easypaisa – a digital bank,Finance,finance,4.47,100000000,1,1,True,False,True,easypaisa.com.pk,X25519MLKEM768
au.com.bitcoin.mobileapp,Bitcoin.com.au Buy Bitcoin BTC,Finance,finance,4.6601944,10000,1,1,True,False,True,bitcoin.com.au,X25519MLKEM768
au.com.unisuper,UniSuper,Finance,finance,4.7582784,50000,1,1,True,False,False,,
com.capital.trading,Trading app by Capital.com,Finance,finance,4.5247526,5000000,1,1,True,False,False,,
com.wise.converter,Currency Converter,Finance,finance,4.45,1000000,1,1,False,False,False,,
us.frollo.frollo.prod,Frollo - Feel good about money,Finance,finance,3,50000,1,1,True,False,True,frollo.com.au,X25519MLKEM768
au.com.cashconverters.myloans,Cash Converters My Loans,Finance,finance,3.23,100000,1,1,True,False,False,,
com.myairtelapp,Airtel Thanks: Recharge & Bank,Finance,finance,4.2107844,500000000,1,1,False,True,False,,
com.nextgen.moneyspot,MoneySpot,Finance,finance,3.19,50000,1,1,True,False,True,moneyspot.com.au,X25519MLKEM768
ci.atlasearth.client,ATLAS:EARTH - Paid Fun,Finance,finance,4.5828223,1000000,2,2,True,False,True,legal.atlasreality.com,X25519MLKEM768
com.zeller.zellerapp,Zeller,Finance,finance,4.118421,10000,1,1,True,False,True,myzeller.com,X25519MLKEM768
au.com.auspost.cashpassport,AusPost Everyday Mastercard,Finance,finance,4.5185184,100000,1,1,True,False,True,auspost.com.au,X25519MLKEM768
com.phonepe.app,"PhonePe UPI, Payment, Recharge",Finance,finance,4.472,500000000,1,1,True,False,True,phonepe.com,X25519MLKEM768
com.btcc.hy,BTCC - Trade Bitcoin & Crypto,Finance,finance,4.23,1000000,9,9,True,False,True,discord.com;facebook.com;instagram.com;x.com;youtube.com,x25519;X25519MLKEM768
com.hdfcbank.android.now,HDFC Bank App (Early Access),Finance,finance,0,1000000,1,1,True,False,True,hdfcbank.com,X25519MLKEM768
io.trigger.forge8442af9afd9d11e3b6f91231392b77b0,Cbus Super,Finance,finance,2.99,100000,1,1,True,False,False,,x25519
com.pearler.platypus,Pearler,Finance,finance,3.3465347,50000,1,1,True,False,True,pearler.com,X25519MLKEM768
com.moneybookers.skrillpayments,Skrill - Pay & Transfer Money,Finance,finance,4.5840707,10000000,1,1,True,False,True,skrill.com,X25519MLKEM768
com.fooga.joinchargeback,Subscription Manager,Finance,finance,3.5643563,100000,1,1,True,False,True,joinchargeback.com,X25519MLKEM768
nz.sharesies.app,Sharesies: Easy Investing,Finance,finance,4.59,100000,2,2,True,False,True,sharesies.nz,x25519;X25519MLKEM768
com.ctmau.app.simples,Simples: Compare & Save,Finance,finance,3.36,100000,1,1,True,False,True,comparethemarket.com.au,X25519MLKEM768
net.yecode.cash_app,Cash App - Earn Money,Finance,finance,3.6923077,100000,1,1,True,False,False,,x25519
capitec.acuity.mobile.prod,Capitec Bank,Finance,finance,4.0117645,10000000,1,1,True,False,True,capitecbank.co.za,X25519MLKEM768
com.squareup.payroll.team,Square Team,Finance,finance,4.1025643,500000,1,1,True,False,True,squareup.com,X25519MLKEM768
au.com.canstar.canstar.prod,Canstar: Compare and Save,Finance,finance,4.356436,50000,1,1,True,False,True,canstar.com.au,X25519MLKEM768
au.com.auspost.travel.cashpassport,AusPost Travel Mastercard,Finance,finance,4.39,10000,1,1,True,False,True,auspost.com.au,X25519MLKEM768
au.com.walletwizard.ccg.wwapp,Wallet Wizard – Line of Credit,Finance,finance,3.55,50000,1,1,False,False,False,,
au.com.nabtrade.mobile,nabtrade,Finance,finance,4.5549135,50000,2,2,True,True,False,,
com.coinmarketcap.android,CoinMarketCap: Crypto Tracker,Finance,finance,4.765273,10000000,2,2,True,False,True,coinmarketcap.com;files.coinmarketcap.com,X25519MLKEM768
com.yahoo.mobile.client.android.finance,Yahoo Finance: Stocks & News,Finance,finance,4.646104,10000000,3,3,True,False,False,,x25519
com.bluefoxapps.tarjetaargentina,Credit Card - Easy approval,Finance,finance,4.69,500000,2,2,True,False,True,thebluefoxapps.com,X25519MLKEM768
com.freeman.moneymanager,Money Tracker-Expense & Budget,Finance,finance,4.91,5000000,1,1,False,True,False,,
com.sniip.androidapp,Sniip – The easy way to pay,Finance,finance,4.5,100000,1,1,True,False,False,,
au.com.gio.marketplace,GIO App,Finance,finance,4.6,50000,1,1,True,False,False,,
exodusmovement.exodus,Exodus: Crypto Bitcoin Wallet,Finance,finance,4.3098593,5000000,1,1,True,False,True,exodus.com,X25519MLKEM768
com.wisr.finance,Wisr – smarter money habits,Finance,finance,4.42,50000,1,1,True,False,True,isr.com.au,X25519MLKEM768
com.okinc.okex.gp,OKX: Buy Bitcoin BTC & Crypto,Finance,finance,4.226601,10000000,1,1,True,False,False,,x25519
